ORDCOM;TO_CHAR(O.FECORD,'DD-MM-YYYY');CANTOT;UNIMED;NOMPRO;TO_CHAR(DP.FECHA_PLANIFICACION,'DD-MM-YYYYHH:MM:SS');VOL_PLANIFICADO
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;05-03-2020 11:03:18;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;05-03-2020 11:03:53;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;03-03-2020 04:03:15;57,60
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;03-03-2020 04:03:40;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;03-03-2020 04:03:23;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;09-03-2020 09:03:53;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;09-03-2020 09:03:50;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;09-03-2020 09:03:16;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;09-03-2020 09:03:22;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:10;57,60
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:13;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:14;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 08:03:19;57,60
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:58;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 08:03:34;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;05-03-2020 11:03:37;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;05-03-2020 11:03:28;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;05-03-2020 11:03:11;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;19-03-2020 12:03:38;1000,00
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;24-03-2020 09:03:42;172,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;24-03-2020 09:03:50;72,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;24-03-2020 10:03:00;27,00
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;30-03-2020 09:03:42;27,00
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;30-03-2020 09:03:41;172,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:51;57,60
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;16-03-2020 12:03:15;57,60
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:25;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;16-03-2020 01:03:31;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:31;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;16-03-2020 01:03:26;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:36;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:39;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:25;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:24;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:11;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:06;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:30;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:13;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:02;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-03-2020 11:03:52;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 08:03:20;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 08:03:52;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:28;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:21;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:10;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:50;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;11-03-2020 09:03:32;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 01:04:18;1000,00
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:12;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:49;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:52;86,40
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:17;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:38;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:10;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:36;8,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:23;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:10;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:43;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 07:04:42;28,80
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 08:04:14;27,00
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 08:04:00;172,00
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;13-04-2020 10:04:44;1932,00
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;05-05-2020 01:05:52;1557,65
20CAL00245;31-01-2020;5704,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;24-06-2020 09:06:36;14,04
20CAL00248;31-01-2020;77,63;TM;LA LUCHA C.A.;03-03-2020 02:03:37;4,97
20CAL00248;31-01-2020;77,63;TM;LA LUCHA C.A.;04-02-2020 02:02:37;77,63
20CAL00259;31-01-2020;7000,00;TM;SALVA FOODS 2015, C.A.;14-02-2020 03:02:32;900,00
20CAL00259;31-01-2020;7000,00;TM;SALVA FOODS 2015, C.A.;10-02-2020 04:02:03;50,00
20CAL00259;31-01-2020;7000,00;TM;SALVA FOODS 2015, C.A.;10-02-2020 03:02:59;150,00
20CAL00265;07-02-2020;125,35;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;11-03-2020 01:03:32;4,00
20CAL00265;07-02-2020;125,35;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;11-03-2020 07:03:59;8,00
20CAL00265;07-02-2020;125,35;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;11-03-2020 01:03:06;20,00
20CAL00265;07-02-2020;125,35;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;11-03-2020 01:03:51;10,00
20CAL00265;07-02-2020;125,35;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;11-03-2020 01:03:14;10,00
20CAL00265;07-02-2020;125,35;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;11-03-2020 01:03:42;2,50
20CAL00265;07-02-2020;125,35;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;11-03-2020 01:03:09;0,34
20CAL00265;07-02-2020;125,35;TM;INDUSTRIAS POLLO PREMIUM 5.8, C A;11-03-2020 01:03:19;5,00
20CAL00268;12-02-2020;1000,00;TM;COMERCIALIZADORA ROFRANBERT, C.A;03-04-2020 07:04:52;130,00
20CAL00268;12-02-2020;1000,00;TM;COMERCIALIZADORA ROFRANBERT, C.A;03-04-2020 07:04:06;78,00
20CAL00268;12-02-2020;1000,00;TM;COMERCIALIZADORA ROFRANBERT, C.A;03-04-2020 07:04:18;104,00
20CAL00268;12-02-2020;1000,00;TM;COMERCIALIZADORA ROFRANBERT, C.A;03-04-2020 07:04:45;260,00
20CAL00268;12-02-2020;1000,00;TM;COMERCIALIZADORA ROFRANBERT, C.A;03-04-2020 07:04:02;104,00
20CAL00268;12-02-2020;1000,00;TM;COMERCIALIZADORA ROFRANBERT, C.A;12-03-2020 10:03:16;107,29
20CAL00268;12-02-2020;1000,00;TM;COMERCIALIZADORA ROFRANBERT, C.A;03-04-2020 07:04:36;216,71
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;24-03-2020 09:03:32;300,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;12-05-2020 08:05:08;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;30-03-2020 09:03:28;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;30-03-2020 09:03:16;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;30-03-2020 09:03:11;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;30-03-2020 09:03:13;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:11;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:00;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:59;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:44;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:08;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:16;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:36;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:10;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:51;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;13-04-2020 10:04:19;450,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:53;450,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-04-2020 08:04:00;300,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;04-05-2020 07:05:05;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;04-05-2020 07:05:37;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;04-05-2020 07:05:13;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;05-05-2020 08:05:58;135,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;14-04-2020 09:04:32;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;14-04-2020 09:04:42;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;14-04-2020 09:04:32;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;14-04-2020 09:04:28;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;14-04-2020 09:04:21;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;20-04-2020 12:04:46;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;20-04-2020 12:04:47;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;20-04-2020 12:04:51;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;20-04-2020 12:04:58;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;20-04-2020 12:04:03;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;20-04-2020 12:04:31;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;20-04-2020 12:04:02;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;09-06-2020 08:06:33;30,29
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;09-06-2020 08:06:24;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;01-06-2020 11:06:04;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;01-06-2020 11:06:29;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;01-06-2020 11:06:14;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;01-06-2020 11:06:58;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;01-06-2020 11:06:07;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;02-06-2020 01:06:37;99,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;25-05-2020 03:05:03;207,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;25-05-2020 03:05:22;108,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;25-05-2020 03:05:18;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;25-05-2020 03:05:13;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;25-05-2020 03:05:12;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;25-05-2020 05:05:09;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;18-05-2020 01:05:51;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;18-05-2020 01:05:54;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;18-05-2020 01:05:36;54,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;12-05-2020 08:05:10;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;12-05-2020 08:05:18;27,00
20CAL00272;14-02-2020;1800,00;TM;CARGILL DE VENEZUELA S.R.L.;30-03-2020 09:03:33;54,00
20CAL00280;17-02-2020;90,00;TM;INVERSIONES Y FESTEJO DOÑA SOFIA, C.A;17-02-2020 04:02:26;90,00
20CAL00282;17-02-2020;1690,47;TM;EL GRUPO EBENEZER, C.A.;14-07-2020 10:07:18;20,08
20CAL00285;17-02-2020;2364,00;CAJAS;AGROINDUSTRIA DHJD, C.A.;24-06-2020 09:06:06;6,00
20CAL00285;17-02-2020;2364,00;CAJAS;AGROINDUSTRIA DHJD, C.A.;23-06-2020 08:06:12;7,00
20CAL00286;17-02-2020;33,43;TM;INDUSTRIA AVICOLA MIS POLLITOS, C.A.;17-02-2020 02:02:42;33,43
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-04-2020 08:04:07;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-04-2020 08:04:22;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-04-2020 08:04:42;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-04-2020 08:04:14;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-04-2020 08:04:34;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-04-2020 08:04:13;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-04-2020 08:04:59;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-04-2020 08:04:10;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;23-04-2020 10:04:59;850,00
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;08-04-2020 10:04:36;900,00
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 09:04:37;86,40
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 09:04:36;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 09:04:19;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;03-04-2020 07:04:43;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;03-04-2020 07:04:04;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;02-04-2020 01:04:36;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;04-05-2020 07:05:41;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;04-05-2020 07:05:57;86,40
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;04-05-2020 07:05:37;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;04-05-2020 07:05:10;144,00
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;05-05-2020 08:05:03;350,00
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;19-05-2020 08:05:28;70,20
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;05-05-2020 08:05:59;455,40
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:54;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:05;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:10;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:13;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:14;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:15;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:25;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:04;86,40
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;20-04-2020 12:04:22;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;20-04-2020 12:04:30;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;20-04-2020 12:04:21;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;20-04-2020 12:04:37;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;20-04-2020 12:04:38;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;20-04-2020 12:04:46;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;21-04-2020 11:04:52;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;22-04-2020 10:04:27;50,00
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;15-04-2020 10:04:12;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;14-04-2020 09:04:17;2,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;14-04-2020 09:04:05;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;14-04-2020 09:04:13;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;14-04-2020 09:04:22;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;14-04-2020 09:04:23;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;14-04-2020 09:04:22;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;22-06-2020 08:06:25;14,04
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;17-06-2020 08:06:17;30,03
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;08-05-2020 10:05:10;500,00
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;12-05-2020 08:05:23;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;12-05-2020 08:05:10;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;12-05-2020 08:05:51;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;12-05-2020 08:05:44;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;12-05-2020 08:05:25;86,40
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;12-05-2020 08:05:38;57,60
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;07-05-2020 09:05:47;28,80
20CAL00287;17-02-2020;3407,39;TM;INDUSTRIAS INTEGRADAS DE ALIMENTOS INALSA, S.A;28-04-2020 09:04:04;28,80
